Time,Quadrant,Color,Type
92.9,3,Red,Exit
92.9,4,Red,Entry
92.9,3,Red,Exit
92.9,4,Red,Entry
92.9,3,Red,Exit
92.9,4,Red,Entry
92.9,1,Red,Exit
92.9,4,Red,Entry
92.9,1,Red,Exit
92.9,4,Red,Entry
92.9,4,Red,Exit
92.9,3,Red,Entry
92.9,1,Red,Exit
92.9,3,Red,Entry
92.9,1,Red,Exit
92.9,3,Red,Entry
92.9,3,Red,Exit
92.9,1,Red,Entry
92.9,3,Red,Exit
92.9,1,Red,Entry
92.9,3,Red,Exit
92.9,1,Red,Entry
92.9,4,Red,Exit
92.9,1,Red,Entry
92.9,3,Red,Exit
92.9,1,Red,Entry
92.9,3,Red,Exit
92.9,1,Red,Entry
92.9,3,Red,Exit
92.9,1,Red,Entry
92.9,3,Red,Exit
92.9,1,Red,Entry
92.9,4,Red,Exit
92.9,1,Red,Entry
92.9,3,Red,Exit
92.9,1,Red,Entry
92.9,3,Red,Exit
92.9,2,Red,Entry
92.9,3,Red,Exit
92.9,2,Red,Entry
92.9,3,Red,Exit
92.9,2,Red,Entry
92.9,4,Red,Exit
92.9,2,Red,Entry
92.9,3,Red,Exit
92.9,2,Red,Entry
92.9,1,Red,Exit
92.9,2,Red,Entry
92.9,1,Red,Exit
92.9,2,Red,Entry
92.9,2,Blue,Exit
92.9,4,Blue,Entry
92.9,4,Blue,Exit
92.9,2,Blue,Entry
92.95,4,Red,Exit
92.95,3,Red,Entry
92.95,1,Red,Exit
92.95,3,Red,Entry
92.95,1,Red,Exit
92.95,3,Red,Entry
92.95,2,Red,Exit
92.95,3,Red,Entry
92.95,3,Red,Exit
92.95,4,Red,Entry
92.95,3,Red,Exit
92.95,4,Red,Entry
92.95,1,Red,Exit
92.95,4,Red,Entry
92.95,1,Red,Exit
92.95,4,Red,Entry
92.95,2,Red,Exit
92.95,4,Red,Entry
92.95,4,Red,Exit
92.95,3,Red,Entry
92.95,1,Red,Exit
92.95,3,Red,Entry
92.95,1,Red,Exit
92.95,3,Red,Entry
92.95,2,Red,Exit
92.95,3,Red,Entry
92.95,3,Red,Exit
92.95,1,Red,Entry
92.95,4,Red,Exit
92.95,1,Red,Entry
92.95,3,Red,Exit
92.95,1,Red,Entry
92.95,2,Red,Exit
92.95,1,Red,Entry
92.95,3,Red,Exit
92.95,1,Red,Entry
92.95,4,Red,Exit
92.95,1,Red,Entry
92.95,3,Red,Exit
92.95,1,Red,Entry
92.95,2,Red,Exit
92.95,1,Red,Entry
92.95,2,Blue,Exit
92.95,4,Blue,Entry
92.95,4,Blue,Exit
92.95,2,Blue,Entry
93.0,4,Red,Exit
93.0,3,Red,Entry
93.0,1,Red,Exit
93.0,3,Red,Entry
93.0,1,Red,Exit
93.0,3,Red,Entry
93.0,3,Red,Exit
93.0,4,Red,Entry
93.0,3,Red,Exit
93.0,4,Red,Entry
93.0,1,Red,Exit
93.0,4,Red,Entry
93.0,1,Red,Exit
93.0,4,Red,Entry
93.0,4,Red,Exit
93.0,3,Red,Entry
93.0,1,Red,Exit
93.0,3,Red,Entry
93.0,1,Red,Exit
93.0,3,Red,Entry
93.0,3,Red,Exit
93.0,1,Red,Entry
93.0,4,Red,Exit
93.0,1,Red,Entry
93.0,3,Red,Exit
93.0,1,Red,Entry
93.0,3,Red,Exit
93.0,1,Red,Entry
93.0,4,Red,Exit
93.0,1,Red,Entry
93.0,3,Red,Exit
93.0,1,Red,Entry
93.0,2,Blue,Exit
93.0,4,Blue,Entry
93.0,4,Blue,Exit
93.0,2,Blue,Entry
93.05,4,Red,Exit
